date,ticker,market,mktcap_6,me_12,bps,pbr,bm,ret_m,adj_flag,is_delisted,is_holdco_dual,breakpoint_flag,used_fund_date,walked,size2,bm3,size5,bm5,port_2x3,port_5x5,weight_vw,sort_date
2010-08-31,051500,KOSDAQ,124467420000,150869600000.0,8204.0,1.71,0.5847953216374269,-0.09999999999999998,none,False,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,124467420000,20100630
2010-08-31,051600,KOSPI,3069000000000,1917000000000.0,9117.0,4.67,0.21413276231263384,-0.026898734177215222,none,False,False,kospi_only,20091230,1,B,L,5,1,B/L,S5B1,3069000000000,20100630
2010-08-31,051630,KOSPI,10440000000,9360000000.0,919.0,0.85,1.1764705882352942,0.145945945945946,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,10440000000,20100630
2010-08-31,051710,KOSDAQ,100264307050,100781133375.0,2399.0,2.03,0.4926108374384237,-0.023419203747072626,none,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,100264307050,20100630
2010-08-31,051780,KOSDAQ,12204946650,13087231950.0,4713.0,0.19,5.2631578947368425,-0.437291897891232,none,False,True,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,12204946650,20100630
2010-08-31,051820,KOSDAQ,220529290500,84789028170.0,2875.0,1.87,0.53475935828877,-0.16033755274261607,none,True,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,220529290500,20100630
2010-08-31,051900,KOSPI,5435132556000,4544895327000.0,33404.0,8.71,0.11481056257175659,0.07919463087248313,none,False,False,kospi_only,20091230,1,B,L,5,1,B/L,S5B1,5435132556000,20100630
2010-08-31,051910,KOSPI,20510905450000,15142946350000.0,57913.0,3.95,0.2531645569620253,0.04863221884498481,none,False,False,kospi_only,20091230,1,B,L,5,1,B/L,S5B1,20510905450000,20100630
2010-08-31,051980,KOSDAQ,36917038950,52883447100.0,3646.0,0.86,1.1627906976744187,-0.3299120234604106,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,36917038950,20100630
2010-08-31,052020,KOSDAQ,22708800000,27116100000.0,1806.0,2.01,0.49751243781094534,0.003947368421052699,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,22708800000,20100630
2010-08-31,052190,KOSDAQ,22278900000,22248000000.0,2166.0,1.66,0.6024096385542169,-0.0933908045977011,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,22278900000,20100630
2010-08-31,052210,KOSDAQ,21664336000,26132605300.0,3920.0,0.25,4.0,0.0,none,True,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,21664336000,20100630
2010-08-31,052220,KOSDAQ,59225000000,63365000000.0,1611.0,1.71,0.5847953216374269,-0.07905138339920947,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,59225000000,20100630
2010-08-31,052260,KOSDAQ,144750000000,90000000000.0,6825.0,1.76,0.5681818181818182,0.05154639175257736,none,False,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,144750000000,20100630
2010-08-31,052270,KOSDAQ,241317568800,310265445600.0,5533.0,1.95,0.5128205128205129,-0.1610389610389611,none,False,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,241317568800,20100630
2010-08-31,052290,KOSDAQ,7287428250,42376318250.0,131.0,6.68,0.14970059880239522,-0.1707317073170732,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,7287428250,20100630
2010-08-31,052300,KOSDAQ,42861702480,12134228995.0,93.0,1.99,0.5025125628140703,-0.40963855421686746,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,42861702480,20100630
2010-08-31,052330,KOSDAQ,104926462560,108491924880.0,7488.0,1.14,0.8771929824561404,-0.06572164948453607,none,False,False,kospi_only,20091230,1,B,M,3,2,B/M,S3B2,104926462560,20100630
2010-08-31,052350,KOSDAQ,17217671430,24240682050.0,1711.0,0.57,1.7543859649122808,-0.38306451612903225,none,False,False,kospi_only,20091230,1,S,M,1,4,S/M,S1B4,17217671430,20100630
2010-08-31,052400,KOSDAQ,84928635700,94981744100.0,4705.0,2.95,0.3389830508474576,0.04262380043393188,split_bonus,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,84928635700,20100630
2010-08-31,052420,KOSDAQ,174649108150,114722669160.0,4928.0,1.35,0.7407407407407407,0.07260273972602715,none,False,False,kospi_only,20091230,1,B,L,4,2,B/L,S4B2,174649108150,20100630
2010-08-31,052460,KOSDAQ,11597713920,14336063040.0,4099.0,0.43,2.3255813953488373,-0.04810996563573888,none,False,False,kospi_only,20091230,1,S,H,1,4,S/H,S1B4,11597713920,20100630
2010-08-31,052510,KOSDAQ,11217122280,15239489980.0,1945.0,0.37,2.7027027027027026,-0.0625,none,True,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,11217122280,20100630
2010-08-31,052600,KOSDAQ,29776527500,28909250000.0,2292.0,1.09,0.9174311926605504,0.05058365758754868,none,False,False,kospi_only,20091230,1,S,M,1,2,S/M,S1B2,29776527500,20100630
2010-08-31,052650,KOSDAQ,20204640000,22387240000.0,1300.0,1.38,0.7246376811594204,0.697151424287856,none,False,False,kospi_only,20091230,1,S,L,1,2,S/L,S1B2,20204640000,20100630
2010-08-31,052670,KOSDAQ,15840000000,20016000000.0,1451.0,1.44,0.6944444444444444,0.023809523809523725,none,False,False,kospi_only,20091230,1,S,L,1,2,S/L,S1B2,15840000000,20100630
2010-08-31,052690,KOSPI,4376190000000,2182362000000.0,6417.0,8.9,0.11235955056179775,-0.00917431192660545,none,False,False,kospi_only,20091230,1,B,L,5,1,B/L,S5B1,4376190000000,20100630
2010-08-31,052710,KOSDAQ,75922560000,81732960000.0,7792.0,1.08,0.9259259259259258,-0.08484848484848484,none,False,False,kospi_only,20091230,1,S,M,3,2,S/M,S3B2,75922560000,20100630
2010-08-31,052770,KOSDAQ,66950568960,115513305600.0,3592.0,2.05,0.48780487804878053,-0.09436619718309858,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,66950568960,20100630
2010-08-31,052790,KOSDAQ,102038717000,156836897250.0,8802.0,1.94,0.5154639175257733,-0.09199999999999997,none,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,102038717000,20100630
2010-08-31,052810,KOSDAQ,15980616740,13609536720.0,584.0,1.4,0.7142857142857143,0.7124999999999999,none,False,True,kospi_only,20091230,1,S,L,1,2,S/L,S1B2,15980616740,20100630
2010-08-31,052860,KOSDAQ,139669744900,180622692900.0,1431.0,9.19,0.1088139281828074,-0.0748603351955307,none,False,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,139669744900,20100630
2010-08-31,052880,KOSDAQ,13283193600,18264391200.0,4861.0,0.1,10.0,-0.1954022988505747,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,13283193600,20100630
2010-08-31,052900,KOSDAQ,22654000000,24581000000.0,2695.0,0.97,1.0309278350515465,0.22820512820512828,none,False,False,kospi_only,20091230,1,S,M,1,2,S/M,S1B2,22654000000,20100630
2010-08-31,052970,KOSDAQ,18917772500,9695803500.0,2990.0,0.6,1.6666666666666667,-0.32238388531207884,split_bonus,True,False,kospi_only,20091230,1,S,M,1,4,S/M,S1B4,18917772500,20100630
2010-08-31,053030,KOSDAQ,85430615200,131820000000.0,5217.0,3.24,0.30864197530864196,0.09433962264150919,none,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,85430615200,20100630
2010-08-31,053040,KOSDAQ,20503182700,19904978880.0,1301.0,0.31,3.2258064516129035,-0.10869565217391308,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,20503182700,20100630
2010-08-31,053050,KOSDAQ,60178852500,11738691900.0,1527.0,1.53,0.6535947712418301,0.07769423558897248,none,False,False,kospi_only,20091230,1,S,L,2,2,S/L,S2B2,60178852500,20100630
2010-08-31,053060,KOSDAQ,8571080000,7499695000.0,3088.0,0.4,2.5,0.10322580645161294,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,8571080000,20100630
2010-08-31,053110,KOSDAQ,52984103095,76379681085.0,69.0,8.04,0.12437810945273634,-0.11764705882352944,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,52984103095,20100630
2010-08-31,053160,KOSDAQ,14970000000,12600000000.0,3451.0,0.61,1.639344262295082,-0.027196652719665315,none,False,False,kospi_only,20091230,1,S,M,1,4,S/M,S1B4,14970000000,20100630
2010-08-31,053260,KOSDAQ,39967200000,46519200000.0,3818.0,0.65,1.5384615384615383,-0.013392857142857095,none,False,False,kospi_only,20091230,1,S,M,2,3,S/M,S2B3,39967200000,20100630
2010-08-31,053270,KOSDAQ,19868506875,12409779375.0,1837.0,0.53,1.8867924528301885,0.0,none,False,False,kospi_only,20091230,1,S,M,1,4,S/M,S1B4,19868506875,20100630
2010-08-31,053280,KOSDAQ,136740000000,187480000000.0,2322.0,4.69,0.21321961620469082,-0.060377358490566024,none,False,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,136740000000,20100630
2010-08-31,053290,KOSDAQ,39730280000,39210552500.0,3759.0,0.9,1.1111111111111112,-0.021604938271604923,none,False,False,kospi_only,20091230,1,S,M,2,3,S/M,S2B3,39730280000,20100630
2010-08-31,053320,KOSDAQ,182078893425,201704163375.0,116.0,7.97,0.12547051442910917,0.15972222222222232,none,False,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,182078893425,20100630
2010-08-31,053330,KOSDAQ,17215231560,24472633100.0,867.0,0.84,1.1904761904761905,-0.06569343065693434,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,17215231560,20100630
2010-08-31,053350,KOSDAQ,51339425500,40493068000.0,4526.0,0.68,1.4705882352941175,-0.07095709570957098,none,False,False,kospi_only,20091230,1,S,M,2,3,S/M,S2B3,51339425500,20100630
2010-08-31,053450,KOSDAQ,71834375100,81745536800.0,8259.0,1.5,0.6666666666666666,-0.012158054711246202,none,False,False,kospi_only,20091230,1,S,L,2,2,S/L,S2B2,71834375100,20100630
2010-08-31,053590,KOSDAQ,24155946900,22480573280.0,4306.0,0.68,1.4705882352941175,-0.10206422018348627,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,24155946900,20100630
2010-08-31,053610,KOSDAQ,83730546000,56400000000.0,3542.0,2.12,0.4716981132075471,-0.0821917808219178,none,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,83730546000,20100630
2010-08-31,053620,KOSDAQ,64242000000,58738000000.0,7537.0,0.91,1.0989010989010988,-0.0870748299319728,none,False,False,kospi_only,20091230,1,S,M,2,3,S/M,S2B3,64242000000,20100630
2010-08-31,053660,KOSDAQ,281542500000,365205000000.0,12417.0,2.02,0.49504950495049505,-0.16897506925207761,none,False,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,281542500000,20100630
2010-08-31,053690,KOSPI,93365000000,115375000000.0,3803.0,4.27,0.234192037470726,-0.00366300366300365,none,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,93365000000,20100630
2010-08-31,053700,KOSDAQ,11324719980,19773320600.0,427.0,1.29,0.7751937984496123,-0.023569023569023573,none,False,False,kospi_only,20091230,1,S,L,1,2,S/L,S1B2,11324719980,20100630
2010-08-31,053740,KOSDAQ,83742000000,57437160000.0,4723.0,1.23,0.8130081300813008,-0.18483412322274884,none,False,False,kospi_only,20091230,1,S,L,3,2,S/L,S3B2,83742000000,20100630
2010-08-31,053800,KOSDAQ,205284027500,233322821500.0,14639.0,1.59,0.6289308176100629,-0.08375634517766495,none,False,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,205284027500,20100630
2010-08-31,053810,KOSDAQ,25586275150,39678855000.0,4617.0,0.65,1.5384615384615383,-0.2892156862745098,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,25586275150,20100630
2010-08-31,053870,KOSDAQ,11960000000,9880000000.0,1919.0,0.64,1.5625,0.034482758620689724,none,False,False,kospi_only,20091230,1,S,M,1,4,S/M,S1B4,11960000000,20100630
2010-08-31,053950,KOSDAQ,38528364460,52892683200.0,752.0,2.39,0.41841004184100417,-0.09236947791164662,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,38528364460,20100630
2010-08-31,053980,KOSDAQ,46769803420,64590451990.0,2322.0,1.85,0.5405405405405405,-0.0052631578947368585,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,46769803420,20100630
2010-08-31,054010,KOSDAQ,5303563210,21246394950.0,752.0,0.6,1.6666666666666667,0.03665537117261963,split_bonus,False,False,kospi_only,20091230,1,S,M,1,4,S/M,S1B4,5303563210,20100630
2010-08-31,054040,KOSDAQ,48856721600,38008600850.0,3529.0,0.67,1.4925373134328357,0.39573070607553373,none,False,False,kospi_only,20091230,1,S,M,2,3,S/M,S2B3,48856721600,20100630
2010-08-31,054050,KOSDAQ,137566000000,132847000000.0,7013.0,1.32,0.7575757575757576,0.1534391534391535,none,False,False,kospi_only,20091230,1,B,L,3,2,B/L,S3B2,137566000000,20100630
2010-08-31,054090,KOSDAQ,21122803325,15534969800.0,7287.0,0.27,3.7037037037037033,-0.023931623931623958,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,21122803325,20100630
2010-08-31,054120,KOSDAQ,40468392360,36138370920.0,2602.0,0.44,2.272727272727273,-0.016511108878652814,split_bonus,False,False,kospi_only,20091230,1,S,H,2,4,S/H,S2B4,40468392360,20100630
2010-08-31,054150,KOSDAQ,24722284860,4584237200.0,833.0,0.24,4.166666666666667,0.09814805220232392,split_bonus,True,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,24722284860,20100630
2010-08-31,054170,KOSDAQ,14977597780,31075136700.0,1807.0,0.95,1.0526315789473684,-0.11111111111111116,none,True,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,14977597780,20100630
2010-08-31,054180,KOSDAQ,15116668470,26874077280.0,78.0,1.03,0.970873786407767,0.32713198409748734,split_bonus,False,False,kospi_only,20091230,1,S,M,1,2,S/M,S1B2,15116668470,20100630
2010-08-31,054210,KOSDAQ,88084662000,52649076600.0,6594.0,0.59,1.6949152542372883,0.035532994923857864,none,False,False,kospi_only,20091230,1,S,M,3,4,S/M,S3B4,88084662000,20100630
2010-08-31,054220,KOSDAQ,52176974825,47240470620.0,3398.0,1.11,0.9009009009009008,-0.02839506172839501,none,False,False,kospi_only,20091230,1,S,M,2,2,S/M,S2B2,52176974825,20100630
2010-08-31,054300,KOSDAQ,14276916825,15315988545.0,2090.0,0.3,3.3333333333333335,-0.14141414141414144,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,14276916825,20100630
2010-08-31,054340,KOSDAQ,118104000000,156912000000.0,9596.0,0.97,1.0309278350515465,-0.007911392405063333,none,False,False,kospi_only,20091230,1,B,M,3,2,B/M,S3B2,118104000000,20100630
2010-08-31,054410,KOSDAQ,15407700000,11511500000.0,4443.0,0.51,1.9607843137254901,-0.0071428571428571175,none,False,False,kospi_only,20091230,1,S,H,1,4,S/H,S1B4,15407700000,20100630
2010-08-31,054450,KOSDAQ,95588004120,133177980600.0,8482.0,1.49,0.6711409395973155,-0.0859375,none,False,False,kospi_only,20091230,1,S,L,3,2,S/L,S3B2,95588004120,20100630
2010-08-31,054540,KOSDAQ,64473376520,106920000000.0,3587.0,2.26,0.4424778761061947,0.1282051282051282,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,64473376520,20100630
2010-08-31,054620,KOSDAQ,146192176000,78121444050.0,3794.0,1.13,0.8849557522123894,-0.1283783783783784,none,False,False,kospi_only,20091230,1,B,M,3,2,B/M,S3B2,146192176000,20100630
2010-08-31,054630,KOSDAQ,21921537600,35346355200.0,1459.0,2.85,0.3508771929824561,-0.10943396226415092,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,21921537600,20100630
2010-08-31,054670,KOSDAQ,116824791900,123807423140.0,5978.0,1.54,0.6493506493506493,0.12823674475955604,none,False,False,kospi_only,20091230,1,B,L,3,2,B/L,S3B2,116824791900,20100630
2010-08-31,054780,KOSDAQ,38627908800,35277206400.0,928.0,3.01,0.33222591362126247,-0.0927152317880795,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,38627908800,20100630
2010-08-31,054800,KOSDAQ,149799000000,137274000000.0,15947.0,0.86,1.1627906976744187,-0.020134228187919434,none,False,True,kospi_only,20091230,1,B,M,3,3,B/M,S3B3,149799000000,20100630
2010-08-31,054920,KOSDAQ,13260800000,18529600000.0,4492.0,0.35,2.857142857142857,0.11705685618729089,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,13260800000,20100630
2010-08-31,054930,KOSDAQ,70800000000,67800000000.0,26711.0,0.85,1.1764705882352942,-0.11614173228346458,none,False,False,kospi_only,20091230,1,S,M,2,3,S/M,S2B3,70800000000,20100630
2010-08-31,054940,KOSDAQ,51176440000,157367553000.0,842.0,7.3,0.136986301369863,-0.04260089686098656,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,51176440000,20100630
2010-08-31,054950,KOSDAQ,145610884000,234243596000.0,2643.0,14.0,0.07142857142857142,0.03628117913832196,none,False,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,145610884000,20100630
2010-08-31,055250,KOSDAQ,27654210805,9047690385.0,974.0,1.03,0.970873786407767,0.0,none,True,False,kospi_only,20091230,1,S,M,1,2,S/M,S1B2,27654210805,20100630
2010-08-31,056000,KOSDAQ,56928960000,81619740000.0,3611.0,2.1,0.47619047619047616,-0.008072653884964698,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,56928960000,20100630
2010-08-31,056010,KOSDAQ,44446734840,62169455280.0,851.0,1.02,0.9803921568627451,0.20833333333333326,none,False,False,kospi_only,20091230,1,S,M,2,2,S/M,S2B2,44446734840,20100630
2010-08-31,056080,KOSDAQ,41784723160,43566305275.0,1209.0,2.06,0.4854368932038835,-0.08510638297872342,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,41784723160,20100630
2010-08-31,056190,KOSDAQ,603993000000,304274000000.0,27092.0,1.23,0.8130081300813008,-0.3822525597269625,none,False,False,kospi_only,20091230,1,B,L,5,2,B/L,S5B2,603993000000,20100630
2010-08-31,056200,KOSDAQ,88159005480,132238508220.0,752.0,3.63,0.27548209366391185,0.10285714285714276,none,True,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,88159005480,20100630
2010-08-31,056340,KOSDAQ,43785136665,29829700500.0,2298.0,0.5,2.0,0.26160721968798595,split_bonus,False,False,kospi_only,20091230,1,S,H,2,4,S/H,S2B4,43785136665,20100630
2010-08-31,056360,KOSDAQ,24492000000,28410720000.0,5595.0,0.52,1.923076923076923,-0.10775047258979209,none,False,False,kospi_only,20091230,1,S,H,1,4,S/H,S1B4,24492000000,20100630
2010-08-31,056700,KOSDAQ,259393024850,285240016650.0,3263.0,4.73,0.2114164904862579,-0.16935483870967738,none,False,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,259393024850,20100630
2010-08-31,056710,KOSDAQ,50059609600,99007738640.0,840.0,3.13,0.3194888178913738,-0.12167300380228141,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,50059609600,20100630
2010-08-31,056730,KOSDAQ,24183617145,18416040230.0,1941.0,0.86,1.1627906976744187,0.018561484918793614,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,24183617145,20100630
2010-08-31,056810,KOSDAQ,34654260000,32165280000.0,2068.0,0.81,1.2345679012345678,-0.16790123456790118,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,34654260000,20100630
2010-08-31,057030,KOSDAQ,127075909630,90769800000.0,5174.0,1.56,0.641025641025641,-0.005235602094240788,none,False,False,kospi_only,20091230,1,B,L,3,2,B/L,S3B2,127075909630,20100630
2010-08-31,057500,KOSDAQ,113900560830,91045922670.0,6899.0,1.06,0.9433962264150942,-0.05054151624548742,none,False,False,kospi_only,20091230,1,B,M,3,2,B/M,S3B2,113900560830,20100630
2010-08-31,057540,KOSDAQ,35333175800,46612612690.0,3134.0,1.09,0.9174311926605504,0.42509363295880154,none,False,False,kospi_only,20091230,1,S,M,1,2,S/M,S1B2,35333175800,20100630
2010-08-31,057680,KOSDAQ,46640892010,84877265080.0,1287.0,6.18,0.16181229773462785,-0.1333333333333333,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,46640892010,20100630
2010-08-31,057880,KOSDAQ,32167817550,49485686770.0,9532.0,0.41,2.4390243902439024,-0.03490759753593431,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,32167817550,20100630
2010-08-31,058220,KOSDAQ,8961000000,8526000000.0,3248.0,0.45,2.2222222222222223,-0.09356725146198819,none,False,False,kospi_only,20091230,1,S,H,1,4,S/H,S1B4,8961000000,20100630
2010-08-31,058370,KOSDAQ,29963482180,54476496420.0,783.0,1.75,0.5714285714285714,-0.29689362747485404,split_bonus,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,29963482180,20100630
2010-08-31,058420,KOSDAQ,20856504240,24016580640.0,334.0,1.71,0.5847953216374269,0.23584905660377364,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,20856504240,20100630
2010-08-31,058430,KOSPI,154200000000,145800000000.0,36142.0,0.67,1.4925373134328357,0.0034129692832765013,none,False,False,kospi_only,20091230,1,B,M,3,3,B/M,S3B3,154200000000,20100630
2010-08-31,058450,KOSDAQ,16234800000,23716500000.0,1799.0,1.35,0.7407407407407407,-0.09792284866468848,none,False,False,kospi_only,20091230,1,S,L,1,2,S/L,S1B2,16234800000,20100630
2010-08-31,058470,KOSDAQ,107498820000,120334500000.0,9309.0,1.61,0.6211180124223602,-0.03971119133574008,none,False,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,107498820000,20100630
2010-08-31,058530,KOSDAQ,17360673000,20739972310.0,1478.0,1.02,0.9803921568627451,0.12965508635624579,split_bonus,False,False,kospi_only,20091230,1,S,M,1,2,S/M,S1B2,17360673000,20100630
2010-08-31,058610,KOSDAQ,65483600000,107525600000.0,3914.0,2.16,0.4629629629629629,-0.05607476635514019,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,65483600000,20100630
2010-08-31,058630,KOSDAQ,84011620600,124741011250.0,5683.0,1.89,0.5291005291005292,-0.20052424639580602,none,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,84011620600,20100630
2010-08-31,058650,KOSPI,256000000000,239200000000.0,186587.0,0.32,3.125,0.17231638418079087,none,False,True,kospi_only,20091230,1,B,H,4,5,B/H,S4B5,256000000000,20100630
2010-08-31,058730,KOSPI,31482500000,33075000000.0,3873.0,0.7,1.4285714285714286,-0.07468879668049788,none,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,31482500000,20100630
2010-08-31,058820,KOSDAQ,11277344400,24213121800.0,1653.0,0.88,1.1363636363636365,0.9628254079752161,share_change_capex,False,False,kospi_only,20091230,1,S,M,1,3,S/M,S1B3,11277344400,20100630
2010-08-31,058900,KOSDAQ,4201125840,14703940440.0,2427.0,0.17,5.88235294117647,0.0,none,True,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,4201125840,20100630
2010-08-31,059090,KOSDAQ,62759504340,34753919070.0,2970.0,0.52,1.923076923076923,-0.23648335491078565,split_bonus,False,False,kospi_only,20091230,1,S,H,2,4,S/H,S2B4,62759504340,20100630
2010-08-31,059100,KOSDAQ,29178410220,33714618000.0,3485.0,2.01,0.49751243781094534,0.013223140495867813,none,False,False,kospi_only,20091230,1,S,L,1,1,S/L,S1B1,29178410220,20100630
2010-08-31,059210,KOSDAQ,32115166950,28050000000.0,4733.0,1.19,0.8403361344537815,-0.11206896551724133,none,False,False,kospi_only,20091230,1,S,L,1,2,S/L,S1B2,32115166950,20100630
2010-08-31,060150,KOSDAQ,122167500000,177450000000.0,2811.0,1.85,0.5405405405405405,-0.0768072289156626,none,False,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,122167500000,20100630
2010-08-31,060230,KOSDAQ,11723821280,13507881040.0,570.0,0.46,2.1739130434782608,-0.14814814814814814,none,False,False,kospi_only,20091230,1,S,H,1,4,S/H,S1B4,11723821280,20100630
2010-08-31,060240,KOSDAQ,28116435445,19899390800.0,8213.0,0.1,10.0,-0.03164556962025311,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,28116435445,20100630
2010-08-31,060260,KOSDAQ,11541634005,14784737775.0,769.0,1.01,0.9900990099009901,0.026548672566371723,none,False,False,kospi_only,20091230,1,S,M,1,2,S/M,S1B2,11541634005,20100630
2010-08-31,060280,KOSDAQ,311752795200,185198525700.0,1583.0,6.35,0.15748031496062992,-0.02991452991452992,none,False,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,311752795200,20100630
2010-08-31,060300,KOSDAQ,20251832460,8463963820.0,996.0,1.24,0.8064516129032259,-0.3475935828877005,none,False,False,kospi_only,20091230,1,S,L,1,2,S/L,S1B2,20251832460,20100630
2010-08-31,060310,KOSDAQ,45699302670,34493832275.0,454.0,2.59,0.3861003861003861,-0.07598784194528874,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,45699302670,20100630
2010-08-31,060370,KOSDAQ,87381000000,66576000000.0,14060.0,1.08,0.9259259259259258,-0.06976744186046513,none,False,False,kospi_only,20091230,1,S,M,3,2,S/M,S3B2,87381000000,20100630
2010-08-31,060380,KOSDAQ,30950000000,30300000000.0,6002.0,0.5,2.0,-0.02037351443123936,none,False,False,kospi_only,20091230,1,S,H,1,4,S/H,S1B4,30950000000,20100630
2010-08-31,060540,KOSDAQ,10780183995,13976848495.0,4366.0,0.5,2.0,0.2518046866569754,split_bonus,False,False,kospi_only,20091230,1,S,H,1,4,S/H,S1B4,10780183995,20100630
2010-08-31,060560,KOSDAQ,40978240000,77941720000.0,3810.0,1.48,0.6756756756756757,0.056478405315614655,none,False,False,kospi_only,20091230,1,S,L,2,2,S/L,S2B2,40978240000,20100630
2010-08-31,060570,KOSDAQ,105409162320,98562733885.0,5611.0,0.68,1.4705882352941175,-0.1541609822646658,none,False,False,kospi_only,20091230,1,B,M,3,3,B/M,S3B3,105409162320,20100630
2010-08-31,060590,KOSDAQ,60879285720,56703751720.0,3965.0,1.71,0.5847953216374269,0.06082036775106081,none,False,False,kospi_only,20091230,1,S,L,2,1,S/L,S2B1,60879285720,20100630
2010-08-31,060720,KOSDAQ,244800000000,388000000000.0,13763.0,3.52,0.2840909090909091,-0.11309523809523814,none,False,False,kospi_only,20091230,1,B,L,4,1,B/L,S4B1,244800000000,20100630
2010-08-31,060750,KOSDAQ,105760991050,167205129575.0,1186.0,3.29,0.303951367781155,-0.11196911196911197,none,True,False,kospi_only,20091230,1,B,L,3,1,B/L,S3B1,105760991050,20100630
2010-08-31,060900,KOSDAQ,9858561020,9890633280.0,3138.0,0.28,3.571428571428571,0.0,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,9858561020,20100630
2010-08-31,060910,KOSDAQ,8537822520,8654574480.0,507.0,0.37,2.7027027027027026,0.0,none,False,False,kospi_only,20091230,1,S,H,1,5,S/H,S1B5,8537822520,20100630
2010-08-31,061040,KOSDAQ,49389750000,52235250000.0,5487.0,0.94,1.0638297872340425,0.15864527629233516,none,False,False,kospi_only,20091230,1,S,M,2,3,S/M,S2B3,49389750000,20100630
2010-08-31,061050,KOSDAQ,92107304610,83929380480.0,540.0,1.83,0.5464480874316939,-0.14903846153846156,none,False,False,kospi_only,20091230,1,S,L,3,1,S/L,S3B1,92107304610,20100630
